"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Barfiks, deadlift","7 May 2024, 11:53","7 May 2024, 13:32","","Deadlift (Bar)",,"",5,"normal",165,5,,,
"Barfiks, deadlift","7 May 2024, 11:53","7 May 2024, 13:32","","Pendlay Row (Bar)",,"",0,"normal",70,5,,,
"Barfiks, deadlift","7 May 2024, 11:53","7 May 2024, 13:32","","Pendlay Row (Bar)",,"",1,"normal",110,2,,,
"Barfiks, deadlift","7 May 2024, 11:53","7 May 2024, 13:32","","Pendlay Row (Bar)",,"",2,"normal",120,6,,,
"Barfiks, deadlift","7 May 2024, 11:53","7 May 2024, 13:32","","Pendlay Row (Bar)",,"",3,"normal",120,6,,,
"Barfiks, deadlift","7 May 2024, 11:53","7 May 2024, 13:32","","Pendlay Row (Bar)",,"",4,"normal",120,4,,,
"Barfiks, deadlift","7 May 2024, 11:53","7 May 2024, 13:32","","Barfiks",,"",0,"normal",,9,,,
"Barfiks, deadlift","7 May 2024, 11:53","7 May 2024, 13:32","","Barfiks",,"",1,"normal",,9,,,
"Barfiks, deadlift","7 May 2024, 11:53","7 May 2024, 13:32","","Barfiks",,"",2,"normal",,9,,,
"Squat Bench 3x5","6 May 2024, 09:07","6 May 2024, 10:54","","Bench Press (Bar)",,"",0,"normal",20,7,,,
"Squat Bench 3x5","6 May 2024, 09:07","6 May 2024, 10:54","","Bench Press (Bar)",,"",1,"normal",60,4,,,
"Squat Bench 3x5","6 May 2024, 09:07","6 May 2024, 10:54","","Bench Press (Bar)",,"",2,"normal",80,2,,,
"Squat Bench 3x5","6 May 2024, 09:07","6 May 2024, 10:54","","Bench Press (Bar)",,"",3,"normal",100,1,,,
"Squat Bench 3x5","6 May 2024, 09:07","6 May 2024, 10:54","","Bench Press (Bar)",,"",4,"normal",120,4,,,
"Squat Bench 3x5","6 May 2024, 09:07","6 May 2024, 10:54","","Bench Press (Bar)",,"",5,"normal",120,3,,,
"Squat Bench 3x5","6 May 2024, 09:07","6 May 2024, 10:54","","Bench Press (Bar)",,"",6,"normal",110,6,,,
"Squat Bench 3x5","6 May 2024, 09:07","6 May 2024, 10:54","","Bench Press (Bar)",,"",7,"normal",110,6,,,
"Squat Bench 3x5","6 May 2024, 09:07","6 May 2024, 10:54","","Squat (Bar)",,"",0,"normal",20,5,,,
"Squat Bench 3x5","6 May 2024, 09:07","6 May 2024, 10:54","","Squat (Bar)",,"",1,"normal",60,5,,,
"Squat Bench 3x5","6 May 2024, 09:07","6 May 2024, 10:54","","Squat (Bar)",,"",2,"normal",100,4,,,
"Squat Bench 3x5","6 May 2024, 09:07","6 May 2024, 10:54","","Squat (Bar)",,"",3,"normal",120,2,,,
"Squat Bench 3x5","6 May 2024, 09:07","6 May 2024, 10:54","","Squat (Bar)",,"",4,"normal",130,2,,,
"Squat Bench 3x5","6 May 2024, 09:07","6 May 2024, 10:54","","Squat (Bar)",,"",5,"normal",125,5,,,
"Squat Bench 3x5","6 May 2024, 09:07","6 May 2024, 10:54","","Overhead Press (Bar)",,"",0,"normal",20,5,,,
"Squat Bench 3x5","6 May 2024, 09:07","6 May 2024, 10:54","","Overhead Press (Bar)",,"",1,"normal",40,4,,,
"Squat Bench 3x5","6 May 2024, 09:07","6 May 2024, 10:54","","Overhead Press (Bar)",,"",2,"normal",60,2,,,
"Squat Bench 3x5","6 May 2024, 09:07","6 May 2024, 10:54","","Overhead Press (Bar)",,"",3,"normal",70,1,,,
"Squat Bench 3x5","6 May 2024, 09:07","6 May 2024, 10:54","","Overhead Press (Bar)",,"",4,"normal",75,5,,,
"Squat Bench 3x5","6 May 2024, 09:07","6 May 2024, 10:54","","Overhead Press (Bar)",,"",5,"normal",75,5,,,
"Squat Bench 3x5","6 May 2024, 09:07","6 May 2024, 10:54","","Overhead Press (Bar)",,"",6,"normal",75,5,,,
"Squat Bench 3x5","6 May 2024, 09:07","6 May 2024, 10:54","","Overhead Press (Bar)",,"",7,"normal",75,6,,,
"Barfiks, deadlift","5 May 2024, 17:23","5 May 2024, 19:08","","Barfiks (Ağırlıklı)",,"",0,"normal",,2,,,
"Barfiks, deadlift","5 May 2024, 17:23","5 May 2024, 19:08","","Barfiks (Ağırlıklı)",,"",1,"normal",10,1,,,
"Barfiks, deadlift","5 May 2024, 17:23","5 May 2024, 19:08","","Barfiks (Ağırlıklı)",,"",2,"normal",20,1,,,
"Barfiks, deadlift","5 May 2024, 17:23","5 May 2024, 19:08","","Barfiks (Ağırlıklı)",,"",3,"normal",30,3,,,
"Barfiks, deadlift","5 May 2024, 17:23","5 May 2024, 19:08","","Barfiks (Ağırlıklı)",,"",4,"normal",30,3,,,
"Barfiks, deadlift","5 May 2024, 17:23","5 May 2024, 19:08","","Barfiks (Ağırlıklı)",,"",5,"normal",30,3,,,
"Barfiks, deadlift","5 May 2024, 17:23","5 May 2024, 19:08","","Barfiks (Ağırlıklı)",,"",6,"normal",30,3,,,
"Barfiks, deadlift","5 May 2024, 17:23","5 May 2024, 19:08","","Deadlift (Bar)",,"",0,"normal",60,4,,,
"Barfiks, deadlift","5 May 2024, 17:23","5 May 2024, 19:08","","Deadlift (Bar)",,"",1,"normal",100,3,,,
"Barfiks, deadlift","5 May 2024, 17:23","5 May 2024, 19:08","","Deadlift (Bar)",,"",2,"normal",120,3,,,
"Barfiks, deadlift","5 May 2024, 17:23","5 May 2024, 19:08","","Deadlift (Bar)",,"",3,"normal",170,2,,,
"Barfiks, deadlift","5 May 2024, 17:23","5 May 2024, 19:08","","Deadlift (Bar)",,"",4,"normal",190,1,,,
"Barfiks, deadlift","5 May 2024, 17:23","5 May 2024, 19:08","","Deadlift (Bar)",,"",5,"normal",210,3,,,
"Barfiks, deadlift","5 May 2024, 17:23","5 May 2024, 19:08","","Pendlay Row (Bar)",,"",0,"normal",110,2,,,
"Barfiks, deadlift","5 May 2024, 17:23","5 May 2024, 19:08","","Pendlay Row (Bar)",,"",1,"normal",120,6,,,
"Barfiks, deadlift","5 May 2024, 17:23","5 May 2024, 19:08","","Pendlay Row (Bar)",,"",2,"normal",120,6,,,
"Barfiks, deadlift","5 May 2024, 17:23","5 May 2024, 19:08","","Pendlay Row (Bar)",,"",3,"normal",120,6,,,
"Barfiks, deadlift","5 May 2024, 17:23","5 May 2024, 19:08","","Barfiks",,"",0,"normal",,9,,,
"Barfiks, deadlift","5 May 2024, 17:23","5 May 2024, 19:08","","Barfiks",,"",1,"normal",,9,,,
"Barfiks, deadlift","5 May 2024, 17:23","5 May 2024, 19:08","","Barfiks",,"",2,"normal",,9,,,
"Barfiks, deadlift","5 May 2024, 17:23","5 May 2024, 19:08","","Barfiks",,"",3,"normal",,8,,,
"Squat Bench 3x5","3 May 2024, 08:31","3 May 2024, 10:17","","Bench Press (Bar)",,"",0,"normal",20,7,,,
"Squat Bench 3x5","3 May 2024, 08:31","3 May 2024, 10:17","","Bench Press (Bar)",,"",1,"normal",60,3,,,
"Squat Bench 3x5","3 May 2024, 08:31","3 May 2024, 10:17","","Bench Press (Bar)",,"",2,"normal",80,2,,,
"Squat Bench 3x5","3 May 2024, 08:31","3 May 2024, 10:17","","Bench Press (Bar)",,"",3,"normal",100,1,,,
"Squat Bench 3x5","3 May 2024, 08:31","3 May 2024, 10:17","","Bench Press (Bar)",,"",4,"normal",120,4,,,
"Squat Bench 3x5","3 May 2024, 08:31","3 May 2024, 10:17","","Bench Press (Bar)",,"",5,"normal",120,3,,,
"Squat Bench 3x5","3 May 2024, 08:31","3 May 2024, 10:17","","Bench Press (Bar)",,"",6,"normal",110,6,,,
"Squat Bench 3x5","3 May 2024, 08:31","3 May 2024, 10:17","","Bench Press (Bar)",,"",7,"normal",110,5,,,
"Squat Bench 3x5","3 May 2024, 08:31","3 May 2024, 10:17","","Squat (Bar)",,"",0,"normal",20,5,,,
"Squat Bench 3x5","3 May 2024, 08:31","3 May 2024, 10:17","","Squat (Bar)",,"",1,"normal",60,5,,,
"Squat Bench 3x5","3 May 2024, 08:31","3 May 2024, 10:17","","Squat (Bar)",,"",2,"normal",100,2,,,
"Squat Bench 3x5","3 May 2024, 08:31","3 May 2024, 10:17","","Squat (Bar)",,"",3,"normal",120,2,,,
"Squat Bench 3x5","3 May 2024, 08:31","3 May 2024, 10:17","","Squat (Bar)",,"",4,"normal",127.5,5,,,
"Squat Bench 3x5","3 May 2024, 08:31","3 May 2024, 10:17","","Squat (Bar)",,"",5,"normal",130,5,,,
"Squat Bench 3x5","3 May 2024, 08:31","3 May 2024, 10:17","","Squat (Bar)",,"",6,"normal",130,5,,,
"Squat Bench 3x5","3 May 2024, 08:31","3 May 2024, 10:17","","Squat (Bar)",,"",7,"normal",130,3,,,
"Squat Bench 3x5","3 May 2024, 08:31","3 May 2024, 10:17","","Squat (Bar)",,"",8,"normal",125,5,,,
"Squat Bench 3x5","3 May 2024, 08:31","3 May 2024, 10:17","","Overhead Press (Bar)",,"",0,"normal",40,5,,,
"Squat Bench 3x5","3 May 2024, 08:31","3 May 2024, 10:17","","Overhead Press (Bar)",,"",1,"normal",60,2,,,
"Squat Bench 3x5","3 May 2024, 08:31","3 May 2024, 10:17","","Overhead Press (Bar)",,"",2,"normal",72.5,5,,,
"Squat Bench 3x5","3 May 2024, 08:31","3 May 2024, 10:17","","Overhead Press (Bar)",,"",3,"normal",72.5,5,,,
"Squat Bench 3x5","3 May 2024, 08:31","3 May 2024, 10:17","","Overhead Press (Bar)",,"",4,"normal",72.5,5,,,
"Barfiks, deadlift","2 May 2024, 12:42","2 May 2024, 14:16","","Barfiks (Ağırlıklı)",,"",0,"normal",,2,,,
"Barfiks, deadlift","2 May 2024, 12:42","2 May 2024, 14:16","","Barfiks (Ağırlıklı)",,"",1,"normal",15,1,,,
"Barfiks, deadlift","2 May 2024, 12:42","2 May 2024, 14:16","","Barfiks (Ağırlıklı)",,"",2,"normal",25,5,,,
"Barfiks, deadlift","2 May 2024, 12:42","2 May 2024, 14:16","","Barfiks (Ağırlıklı)",,"",3,"normal",25,5,,,
"Barfiks, deadlift","2 May 2024, 12:42","2 May 2024, 14:16","","Barfiks (Ağırlıklı)",,"",4,"normal",25,5,,,
"Barfiks, deadlift","2 May 2024, 12:42","2 May 2024, 14:16","","Barfiks (Ağırlıklı)",,"",5,"normal",25,4,,,
"Barfiks, deadlift","2 May 2024, 12:42","2 May 2024, 14:16","","Deadlift (Bar)",,"",0,"normal",80,5,,,
"Barfiks, deadlift","2 May 2024, 12:42","2 May 2024, 14:16","","Deadlift (Bar)",,"",1,"normal",120,3,,,
"Barfiks, deadlift","2 May 2024, 12:42","2 May 2024, 14:16","","Deadlift (Bar)",,"",2,"normal",150,3,,,
"Barfiks, deadlift","2 May 2024, 12:42","2 May 2024, 14:16","","Deadlift (Bar)",,"",3,"normal",150,3,,,
"Barfiks, deadlift","2 May 2024, 12:42","2 May 2024, 14:16","","Deadlift (Bar)",,"",4,"normal",160,6,,,
"Barfiks, deadlift","2 May 2024, 12:42","2 May 2024, 14:16","","Deadlift (Bar)",,"",5,"normal",162.5,6,,,
"Barfiks, deadlift","2 May 2024, 12:42","2 May 2024, 14:16","","Deadlift (Bar)",,"",6,"normal",162.5,7,,,
"Barfiks, deadlift","2 May 2024, 12:42","2 May 2024, 14:16","","Pendlay Row (Bar)",,"",0,"normal",100,4,,,
"Barfiks, deadlift","2 May 2024, 12:42","2 May 2024, 14:16","","Pendlay Row (Bar)",,"",1,"normal",120,5,,,
"Barfiks, deadlift","2 May 2024, 12:42","2 May 2024, 14:16","","Pendlay Row (Bar)",,"",2,"normal",120,5,,,
"Barfiks, deadlift","2 May 2024, 12:42","2 May 2024, 14:16","","Pendlay Row (Bar)",,"",3,"normal",120,6,,,
"Barfiks, deadlift","2 May 2024, 12:42","2 May 2024, 14:16","","Barfiks",,"",0,"normal",,9,,,
"Barfiks, deadlift","2 May 2024, 12:42","2 May 2024, 14:16","","Barfiks",,"",1,"normal",,9,,,
"Barfiks, deadlift","2 May 2024, 12:42","2 May 2024, 14:16","","Barfiks",,"",2,"normal",,9,,,
"Barfiks, deadlift","30 Nis 2024, 19:57","30 Nis 2024, 21:20","","Barfiks (Ağırlıklı)",,"",0,"normal",,2,,,
"Barfiks, deadlift","30 Nis 2024, 19:57","30 Nis 2024, 21:20","","Barfiks (Ağırlıklı)",,"",1,"normal",15,1,,,
"Barfiks, deadlift","30 Nis 2024, 19:57","30 Nis 2024, 21:20","","Barfiks (Ağırlıklı)",,"",2,"normal",25,5,,,
"Barfiks, deadlift","30 Nis 2024, 19:57","30 Nis 2024, 21:20","","Barfiks (Ağırlıklı)",,"",3,"normal",25,5,,,
"Barfiks, deadlift","30 Nis 2024, 19:57","30 Nis 2024, 21:20","","Barfiks (Ağırlıklı)",,"",4,"normal",25,4,,,
"Barfiks, deadlift","30 Nis 2024, 19:57","30 Nis 2024, 21:20","","Barfiks (Ağırlıklı)",,"",5,"normal",25,4,,,
"Barfiks, deadlift","30 Nis 2024, 19:57","30 Nis 2024, 21:20","","Deadlift (Bar)",,"",0,"normal",70,5,,,
"Barfiks, deadlift","30 Nis 2024, 19:57","30 Nis 2024, 21:20","","Deadlift (Bar)",,"",1,"normal",120,3,,,
"Barfiks, deadlift","30 Nis 2024, 19:57","30 Nis 2024, 21:20","","Deadlift (Bar)",,"",2,"normal",170,1,,,
"Barfiks, deadlift","30 Nis 2024, 19:57","30 Nis 2024, 21:20","","Deadlift (Bar)",,"",3,"normal",190,1,,,
"Barfiks, deadlift","30 Nis 2024, 19:57","30 Nis 2024, 21:20","","Deadlift (Bar)",,"",4,"normal",210,3,,,
"Barfiks, deadlift","30 Nis 2024, 19:57","30 Nis 2024, 21:20","","Pendlay Row (Bar)",,"",0,"normal",70,4,,,
"Barfiks, deadlift","30 Nis 2024, 19:57","30 Nis 2024, 21:20","","Pendlay Row (Bar)",,"",1,"normal",100,2,,,
"Barfiks, deadlift","30 Nis 2024, 19:57","30 Nis 2024, 21:20","","Pendlay Row (Bar)",,"",2,"normal",120,5,,,
"Barfiks, deadlift","30 Nis 2024, 19:57","30 Nis 2024, 21:20","","Pendlay Row (Bar)",,"",3,"normal",120,6,,,
"Barfiks, deadlift","30 Nis 2024, 19:57","30 Nis 2024, 21:20","","Pendlay Row (Bar)",,"",4,"normal",120,6,,,
"Barfiks, deadlift","30 Nis 2024, 19:57","30 Nis 2024, 21:20","","Barfiks",,"",0,"normal",,9,,,
"Barfiks, deadlift","30 Nis 2024, 19:57","30 Nis 2024, 21:20","","Barfiks",,"",1,"normal",,9,,,
"Barfiks, deadlift","30 Nis 2024, 19:57","30 Nis 2024, 21:20","","Barfiks",,"",2,"normal",,9,,,
